ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Reserva da Biosfera;Qualidade dos dados georreferenciados;Código WDPA;Data da publicação no CNUC;Data da última certificação dos dados pelo Órgão Gestor
4.995;1000.17.4995;;PARQUE NATURAL MUNICIPAL PAPAGAIO GALEGO;Municipal;Parque;Category II;TO;2024;2024;Decreto 2.522/2024 de 07/06/2024;Sem informação.;PALMAS (TO);Não;Não;FUNDAÇÃO MUNICIPAL DE MEIO AMBIENTE DE PALMAS - TO;1;18;18;19;;0;0;18;0;0;0;0;Cerrado;0,0%;Proteção Integral;1;0;;0;0;0;;;;;Cerrado;Polígono é uma estimativa dos limites da UC;Sem informação.;20/02/2025 15:22:32;segunda-feira, 10 de fevereiro de 2025
2.766;1000.31.2766;;ÁREA DE PROTEÇÃO AMBIENTAL RIBEIRO BONITO;Municipal;Área de Proteção Ambiental;Category V;MG;2002;2012;Lei complementar 2308/02 de 09/12/2002;Sem informação.;CAETÉ (MG);Sim;Sim;SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE CAETÉ - MG;0;5.157;5.157;5.156;;0;0;516;4.641;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555682931;24/10/2012 11:58:03;segunda-feira, 17 de setembro de 2012
2.767;1000.31.2767;;ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS SERRA DA PIEDADE;Municipal;Área de Proteção Ambiental;Category V;MG;2003;2012;Lei complementar 2335/03 de 01/09/2003;Sem informação.;CAETÉ (MG);Sim;Não;SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE CAETÉ - MG;0;4.571;4.571;4.571;;0;0;457;4.114;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;Serra do Espinhaço;;Polígono corresponde ao memorial descritivo;555682925;24/10/2012 11:59:43;segunda-feira, 17 de setembro de 2012
2.768;1000.31.2768;;ÁREA DE PROTEÇÃO AMBIENTAL DESCOBERTO;Municipal;Área de Proteção Ambiental;Category V;MG;2004;2012;Lei complementar 2363/2004 de 15/03/2004;Sem informação.;CAETÉ (MG);Sim;Sim;SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE CAETÉ - MG;0;1.420;1.420;1.420;;0;0;1.420;0;0;0;0;Cerrado;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555682928;24/10/2012 12:00:42;segunda-feira, 17 de setembro de 2012
2.771;1000.31.2771;;ÁREA DE PROTEÇÃO AMBIENTAL JUCA VIEIRA;Municipal;Área de Proteção Ambiental;Category V;MG;2002;2012;Lei complementar 2307/02 de 09/12/2002;Sem informação.;CAETÉ (MG);Sim;Sim;SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE CAETÉ - MG;0;3.470;3.470;3.470;;0;0;0;3.470;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555682929;24/10/2012 12:05:24;terça-feira, 18 de setembro de 2012
4.446;1001.22.4446;;ÁREA DE PROTEÇÃO AMBIENTAL PREFEITO JOÃO MENDES OLÍMPIO;Municipal;Área de Proteção Ambiental;Category V;PI;1981;2017;Decreto 339 de 29/07/1981;Alteração de nome: Decreto 2.329 de 12/05/1993 - Recategorização: Decreto 17.374 de 12/12/2017;TERESINA (PI);Sim;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DE TERESINA - PI;1;15;15;15;;0;0;15;0;0;0;0;Cerrado;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono é uma estimativa dos limites da UC;555758927;27/03/2023 14:38:44;quinta-feira, 23 de março de 2023
4.450;1007.31.4450;;ÁREA DE PROTEÇÃO AMBIENTAL TUNICO FARIAS;Municipal;Área de Proteção Ambiental;Category V;MG;2000;2000;Decreto Nº 090/00 de 08/08/2000;Regulamentação: Decreto Nº 091/2000 de 08/08/2000;SÃO DOMINGOS DO PRATA (MG);Não;Não;PREFEITURA MUNICIPAL DE SÃO DOMINGOS DO PRATA - MG;1;54;54;112.767;;0;0;0;54;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;Mata Atlântica;Polígono é uma estimativa dos limites da UC;555758933;30/05/2023 14:36:56;terça-feira, 23 de maio de 2023
4.195;1040.42.4195;;PARQUE NATURAL MUNICIPAL MARACAJÁ;Municipal;Parque;Category II;SC;2006;2006;Decreto 127 de 16/10/2006;Sem informação.;MARACAJÁ (SC);Não;Não;PREFEITURA MUNICIPAL DE MARACAJÁ - SC;1;110;110;104.698;;0;0;0;110;0;0;0;Mata Atlântica;0,0%;Proteção Integral;1;0;;0;1;1;;;;;Mata Atlântica;Polígono é uma estimativa dos limites da UC;Sem informação.;07/06/2024 17:05:12;segunda-feira, 26 de fevereiro de 2024
2.776;1050.35.2776;;PARQUE NATURAL MUNICIPAL DO JUQUERIQUERÊ;Municipal;Parque;Category II;SP;2012;2012;Decreto 47 de 28/03/2012;Sem informação.;CARAGUATATUBA (SP);Não;Não;SECRETARIA DE MEIO AMBIENTE, AGRICULTURA E PESCA DA ESTÂNCIA BALNEÁRIA DE CARAGUATATUBA - SP;0;4;4;4;;0;0;0;4;0;0;0;Mata Atlântica;0,0%;Proteção Integral;1;0;;0;1;1;;;;;;Polígono é uma estimativa dos limites da UC;555682943;03/10/2012 11:50:21;terça-feira, 26 de dezembro de 2023
2.359;1130.42.2359;;PARQUE NATURAL MUNICIPAL DE NAVEGANTES;Municipal;Parque;Category II;SC;2011;2011;Lei complementar 117 de 13/10/2011;Sem informação.;NAVEGANTES (SC);Não;Não;FUNDAÇÃO MUNICIPAL DO MEIO AMBIENTE DE NAVEGANTES - SC;1;14;14;15;;0;0;0;14;0;0;0;Mata Atlântica;0,0%;Proteção Integral;1;0;;0;1;1;;;;;;Polígono corresponde ao memorial descritivo;555576235;24/11/2011 10:13:04;sábado, 12 de novembro de 2011
4.250;1160.26.4250;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO JIQUIÁ;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33733 de 12/06/2020;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;41;41;41;;0;0;0;41;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758944;04/03/2022 17:58:31;segunda-feira, 18 de outubro de 2021
4.257;1160.26.4257;;ÁREA DE PROTEÇÃO AMBIENTAL SÍTIO DOS PINTOS;Municipal;Área de Proteção Ambiental;Category V;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33676 de 20/05/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;153;153;153;;0;0;0;153;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758932;11/03/2022 09:32:09;quinta-feira, 21 de outubro de 2021
4.262;1160.26.4262;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO AÇUDE DE APIPUCOS;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33729 de 10/06/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;89;89;89;;0;0;0;89;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758934;14/03/2022 11:59:40;quinta-feira, 21 de outubro de 2021
4.274;1160.26.4274;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CAPIVARAS;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;2001;2020;Lei ordinária 16719 de 30/11/2001;Regulamentação: Decreto 33677 de 20/05/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;23;23;23;;0;0;0;23;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758936;18/03/2022 15:35:44;quinta-feira, 21 de outubro de 2021
4.276;1160.26.4276;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DOIS UNIDOS;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33812 de 20/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;39;39;39;;0;0;0;39;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758940;14/03/2022 13:09:53;quinta-feira, 21 de outubro de 2021
4.277;1160.26.4277;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ILHA DO ZECA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;2003;2020;Lei ordinária 16869 de 04/06/2003;Regulamentação: Decreto 33821 de 22/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;31;31;31;;0;0;0;31;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758942;05/04/2022 17:48:50;quinta-feira, 21 de outubro de 2021
4.279;1160.26.4279;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO IPUTINGA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 34005 de 25/09/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;45;45;45;;0;0;0;45;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758943;14/03/2022 15:27:54;quinta-feira, 21 de outubro de 2021
4.280;1160.26.4280;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO JOANA BEZERRA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 34033 de 07/10/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;6;6;6;;0;0;0;6;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758945;18/03/2022 17:31:22;quinta-feira, 21 de outubro de 2021
4.281;1160.26.4281;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DA VÁRZEA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33723 de 08/06/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;796;796;796;;0;0;0;796;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758947;18/03/2022 15:25:55;quinta-feira, 21 de outubro de 2021
4.282;1160.26.4282;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DO BARRO;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33861 de 05/08/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;189;189;189;;0;0;0;189;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758949;14/03/2022 17:13:27;quinta-feira, 21 de outubro de 2021
4.283;1160.26.4283;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO RIO JORDÃO;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33801 de 15/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;22;22;22;;0;0;0;22;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758954;14/03/2022 17:22:12;quinta-feira, 21 de outubro de 2021
4.284;1160.26.4284;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SÃO MIGUEL;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33832 de 29/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;44;44;44;;0;0;0;44;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758955;14/03/2022 17:46:30;quinta-feira, 21 de outubro de 2021
4.285;1160.26.4285;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SÍTIO GRANDE;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;2008;2020;Lei ordinária 23819 de 23/07/2008;Regulamentação: Decreto 33839 de 31/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;38;38;38;;0;0;0;38;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758956;18/03/2022 15:46:15;quinta-feira, 21 de outubro de 2021
4.286;1160.26.4286;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO TAMANDARÉ;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33848 de 03/08/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;19;19;19;;0;0;0;19;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758957;18/03/2022 17:34:59;quinta-feira, 21 de outubro de 2021
4.288;1160.26.4288;;ÁREA DE PROTEÇÃO AMBIENTAL CAXANGÁ;Municipal;Área de Proteção Ambiental;Category V;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33675 de 20/05/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;108;108;118;;0;0;0;108;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758881;14/03/2022 18:02:12;terça-feira, 26 de outubro de 2021
4.289;1160.26.4289;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CURADO;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33805 de 17/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;118;118;118;;0;0;0;118;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758937;14/03/2022 18:07:22;terça-feira, 26 de outubro de 2021
4.290;1160.26.4290;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO LAGOA DO ARAÇÁ;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 34015 de 30/09/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;15;15;15;;0;0;0;15;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;;Polígono corresponde ao memorial descritivo;555758946;15/03/2022 16:56:24;terça-feira, 26 de outubro de 2021
4.291;1160.26.4291;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATA DAS NASCENTES;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33824 de 24/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;322;322;322;;0;0;0;322;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758948;18/03/2022 16:44:23;quinta-feira, 28 de outubro de 2021
4.292;1160.26.4292;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MATAS DO CURADO;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2020;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 33827 de 27/07/2020 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;411;411;411;;0;0;0;411;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758950;15/03/2022 17:24:27;quinta-feira, 28 de outubro de 2021
4.311;1160.26.4311;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DOIS IRMÃOS;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2021;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 35050 de 05/11/2021 - Regulamentação: Lei ordinária 18014 de 09/04/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;578;578;19;;0;0;0;578;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758939;18/03/2022 16:03:47;sexta-feira, 3 de dezembro de 2021
4.312;1160.26.4312;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO BEBERIBE;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2021;Lei ordinária 16176 de 09/04/1996;Regulamentação: Decreto 35051 de 05/11/2021 - Regulamentação: Lei ordinária 18014 de 09/05/2014;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;3.939;3.939;3.940;;0;0;0;3.939;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758935;18/03/2022 17:22:58;sexta-feira, 3 de dezembro de 2021
4.339;1160.26.4339;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ORLA MARÍTIMA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PE;1996;2022;Lei ordinária 16176 de 09/04/1996;Regulamentação: Lei ordinária 18014 de 09/05/2014 - Regulamentação: Lei orgânica 35512 de 01/04/2022 - Regulamentação: Decreto 23.816 de 23/07/2008;RECIFE (PE);Sim;Não;SECRETARIA DE MEIO AMBIENTE E SUSTENTABILIDADE DE RECIFE - PE;1;463;348;463;;0;0;0;348;0;0;116;Mata Atlântica;25,0%;Uso Sustentável;0;1;;1;1;1;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;555758952;08/04/2022 16:25:19;sexta-feira, 8 de abril de 2022
4.140;1160.42.4140;;PARQUE NATURAL MUNICIPAL XOKLENG;Municipal;Parque;Category II;SC;2020;2020;Lei ordinária 2.818 de 04/09/2020;Sem informação.;NOVA VENEZA (SC);Não;Não;FUNDAÇÃO DO MEIO AMBIENTE DE NOVA VENEZA - SC;0;3;3;3;;0;0;0;3;0;0;0;Mata Atlântica;0,0%;Proteção Integral;1;0;;0;0;0;;;;;Mata Atlântica;Polígono é uma representação esquemática da localização da UC;555759242;02/03/2021 10:20:17;sexta-feira, 26 de fevereiro de 2021
4.761;1207.33.4761;;ÁREA DE PROTEÇÃO AMBIENTAL DA USINA;Municipal;Área de Proteção Ambiental;Category V;RJ;2014;2023;Decreto 4547 de 18/03/2014;Retificação: Decreto 6116 de 29/03/2023;CARMO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CARMO - RJ;1;858;858;803;;0;0;0;858;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555783605;20/03/2024 11:28:55;segunda-feira, 11 de março de 2024
4.763;1207.33.4763;;ÁREA DE PROTEÇÃO AMBIENTAL DA PEDREIRA DA PRATA;Municipal;Área de Proteção Ambiental;Category V;RJ;2014;2023;Decreto 4545 de 20/03/2014;Retificação: Decreto 6118 de 29/03/2023;CARMO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CARMO - RJ;1;4.436;4.436;4.463;;0;0;0;4.436;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono é uma estimativa dos limites da UC;555783604;15/03/2024 12:37:58;segunda-feira, 11 de março de 2024
4.764;1207.33.4764;;ÁREA DE PROTEÇÃO AMBIENTAL SANTA FÉ;Municipal;Área de Proteção Ambiental;Category V;RJ;2014;2023;Decreto 4544 de 20/03/2014;Retificação: Decreto 6117 de 29/03/2023;CARMO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CARMO - RJ;1;3.806;3.806;3.870;;0;0;0;3.806;0;0;0;Mata Atlântica;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono é uma estimativa dos limites da UC;555783621;15/03/2024 12:31:16;segunda-feira, 11 de março de 2024
4.875;1209.32.4875;;MONUMENTO NATURAL DO ITABIRA;Municipal;Monumento Natural;Category III;ES;2008;2023;Lei ordinária 6177 de 03/12/2008;Reavaliação: Lei ordinária 8.058 de 26/09/2023 - Ampliação: Decreto 33.375 de 11/10/2023;CACHOEIRO DE ITAPEMIRIM (ES);Sim;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CACHOEIRO DE ITAPEMIRIM - ES;1;399;399;158;;0;0;0;399;0;0;0;Mata Atlântica;0,0%;Proteção Integral;1;0;;0;0;0;;;;;Mata Atlântica;Polígono corresponde ao memorial descritivo;Sem informação.;13/08/2024 10:07:04;segunda-feira, 1 de julho de 2024
3.605;1220.21.3605;;ÁREA DE PROTEÇÃO AMBIENTAL, DE USO SUSTENTÁVEL, SUCUPIRA;Municipal;Área de Proteção Ambiental;Category V;MA;2017;2017;Decreto DECRETO Nº 077, DE 09 DE NOVEMBRO DE 2017 de 09/11/2017;Sem informação.;TIMON (MA);Não;Não;SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE TIMON - MA;1;7;7;7;;0;0;7;0;0;0;0;Cerrado;0,0%;Uso Sustentável;0;1;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555682172;16/07/2018 15:04:29;sexta-feira, 3 de setembro de 2021
4.135;1220.29.4135;;PARQUE NATURAL MUNICIPAL DO ESPALHADO;Municipal;Parque;Category II;BA;2005;2005;Lei ordinária 15 de 12/08/2005;Deliberação: Decreto 268 de 13/02/2003;IBICOARA (BA);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E TURISMO DE IBICOARA - BA;0;609;609;611;;0;609;0;0;0;0;0;Caatinga;0,0%;Proteção Integral;1;0;;0;0;0;;;;;Mata Atlântica;Polígono é uma representação esquemática da localização da UC;555715694;28/01/2021 18:52:47;quinta-feira, 16 de setembro de 2021
4.151;1220.52.4151;;REFUGIO DE VIDA SILVESTRE CANAÃ DA SERRA;Municipal;Refúgio de Vida Silvestre;Category III;GO;2019;2019;Decreto 294/2019 de 21/10/2019;Sem informação.;JUSSARA (GO);Não;Não;SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE JUSSARA - GO;0;61;61;61;;0;0;61;0;0;0;0;Cerrado;0,0%;Proteção Integral;1;0;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555759243;12/03/2021 11:26:45;segunda-feira, 1 de março de 2021
4.138;1225.52.4138;;REFÚGIO DE VIDA SILVESTRE LAGOA SANTA;Municipal;Refúgio de Vida Silvestre;Category III;GO;2020;2020;Decreto 1122/2020 de 16/11/2020;Sem informação.;LAGOA SANTA (GO);Não;Não;SECRETARIA DE MEIO AMBIENTE DE LAGOA SANTA - GO;1;28;28;28;;0;0;28;0;0;0;0;Cerrado;0,0%;Proteção Integral;1;0;;0;0;0;;;;;;Polígono corresponde ao memorial descritivo;555715708;29/01/2021 11:29:34;sexta-feira, 8 de janeiro de 2021
2.800;1270.52.2800;;PARQUE NATURAL MUNICIPAL DO PEQUI;Municipal;Parque;Category II;GO;2012;2012;Decreto 621/2012 de 11/09/2012;Sem informação.;MAMBAÍ (GO);Não;Não;SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE MAMBAÍ - GO;1;2.419;2.419;2.386;;0;0;2.419;0;0;0;0;Cerrado;0,0%;Proteção Integral;1;0;;0;0;0;;;;;;Polígono é uma estimativa dos limites da UC;555636554;14/12/2015 16:51:40;quinta-feira, 5 de novembro de 2015
